trial,success,steps,collisions,start_row,start_col,start_heading,goal_row,goal_col,shortest_dist,path_efficiency,belief_error_rate,mean_entropy,mean_context_std,mean_ms_per_step,noise_sigma,mask_fraction
0,0,80,0,1,5,S,7,5,10,0.0,0.0,0.24049968043691478,0.414937911182642,1.8900606402894482,0.05,0.0
1,1,13,0,8,1,S,1,4,10,0.7692307692307693,0.07692307692307693,0.00028412245424428524,0.4023730204655574,1.873670692125765,0.05,0.0
2,0,80,25,5,3,S,8,7,13,0.0,0.0125,0.0038271817093118443,0.4321100566536188,1.8714758138230536,0.05,0.0
3,1,23,0,7,5,W,7,1,16,0.6956521739130435,0.0,0.001456331629410472,0.3972869994847671,1.9049560448721699,0.05,0.0
4,1,13,0,5,3,W,1,6,7,0.5384615384615384,0.0,0.0005937189285200125,0.40483914430324847,1.8945587575077438,0.05,0.0
5,1,13,0,4,8,E,5,2,9,0.6923076923076923,0.07692307692307693,0.0003025641830250746,0.40420876099513126,1.8650427630815942,0.05,0.0
6,1,11,0,2,1,W,8,4,9,0.8181818181818182,0.0,0.0019830607866011137,0.3936004801229997,1.9437100960534404,0.05,0.0
7,1,7,0,6,1,W,4,3,4,0.5714285714285714,0.14285714285714285,0.0017705971445788496,0.4104894442217691,1.9433094171940215,0.05,0.0
8,1,6,0,5,5,E,4,7,3,0.5,0.0,0.015169750971836038,0.3833153347174327,1.9232266737769048,0.05,0.0
9,1,9,0,3,1,S,1,5,6,0.6666666666666666,0.1111111111111111,0.01240437655522126,0.40575409928957623,1.961674217859076,0.05,0.0
10,1,12,0,8,2,W,1,3,10,0.8333333333333334,0.0,0.00027636027728779783,0.4033062805732091,1.8905002507381141,0.05,0.0
11,1,11,0,7,8,S,3,4,8,0.7272727272727273,0.09090909090909091,0.0014702236902104976,0.39884699474681506,1.9866816212677143,0.05,0.0
12,0,80,0,1,8,S,7,5,13,0.0,0.0125,0.22878126971245366,0.41575828157365324,1.8874240719014779,0.05,0.0
13,1,7,0,3,7,W,1,4,5,0.7142857142857143,0.0,0.0012576891074006977,0.3810263914721353,2.0112448421839093,0.05,0.0
14,1,22,0,4,8,S,8,3,15,0.6818181818181818,0.09090909090909091,0.008334008856267743,0.39417715912515466,2.403334680076858,0.05,0.0
15,1,14,0,2,1,E,3,8,10,0.7142857142857143,0.0,0.001923172157798295,0.40130331899438587,2.18008564219677,0.05,0.0
16,1,13,0,5,2,S,1,2,6,0.46153846153846156,0.07692307692307693,0.002924874541349709,0.40896334097935605,2.148549309752595,0.05,0.0
17,1,18,0,1,7,S,7,2,13,0.7222222222222222,0.05555555555555555,0.0038431609372208994,0.40100930134455365,2.054365167471891,0.05,0.0
18,1,6,0,8,4,E,7,2,3,0.5,0.0,0.00045416938276806224,0.4129355251789093,2.00073867260168,0.05,0.0
19,1,15,0,8,7,E,4,3,12,0.8,0.06666666666666667,0.004860703758519473,0.4040368338425954,2.282342729934802,0.05,0.0
20,1,19,0,8,3,N,3,8,14,0.7368421052631579,0.05263157894736842,0.0008738110330963728,0.4039919941048873,2.137024314020221,0.05,0.0
21,0,80,24,5,1,N,7,6,15,0.0,0.0125,0.0037871635526244064,0.43168488033115865,1.8731275857135188,0.05,0.0
22,1,12,0,4,8,S,1,6,7,0.5833333333333334,0.16666666666666666,0.01945016895600323,0.38305874913930893,1.871957419401345,0.05,0.0
23,1,12,0,5,1,N,3,6,7,0.5833333333333334,0.08333333333333333,0.0018843213523117204,0.40570249905188877,1.9071865778338786,0.05,0.0
24,1,15,0,8,6,N,4,7,7,0.4666666666666667,0.06666666666666667,0.014416332915364668,0.3979306141535441,1.8772362653786938,0.05,0.0
