trial,success,steps,collisions,start_row,start_col,start_heading,goal_row,goal_col,shortest_dist,path_efficiency,belief_error_rate,mean_entropy,mean_context_std,mean_ms_per_step,noise_sigma,mask_fraction
53,0,80,78,5,2,N,8,6,15,0.0,1.0,1.4045367702841758,0.6487702883780002,1.7366086241963785,0.0,0.0
54,0,80,1,5,2,E,6,8,11,0.0,1.0,3.1250582844018937,0.5699153780937195,1.7576988546352368,0.0,0.0
55,0,80,6,4,8,E,1,8,9,0.0,1.0,3.122394251823425,0.5991228070110083,1.7456285379012115,0.0,0.0
56,0,80,7,3,1,S,3,5,8,0.0,0.9875,2.9002357840538027,0.5586925648152828,1.7549532145494595,0.0,0.0
57,0,80,13,6,1,E,5,8,12,0.0,0.9,3.004354777932167,0.586297708377242,1.851973786688177,0.0,0.0
58,0,80,2,8,7,E,1,4,12,0.0,1.0,3.3083555817604067,0.5660539913922549,1.7044860956957564,0.0,0.0
59,0,80,1,1,6,W,3,7,5,0.0,0.9875,2.846925312280655,0.5674188118427992,1.7689624015474692,0.0,0.0
60,0,80,1,3,8,E,8,3,14,0.0,1.0,2.9591836810111998,0.5370528683066368,1.7617198791413102,0.0,0.0
61,0,80,0,3,3,W,7,5,10,0.0,0.9875,2.7155961841344833,0.5191010896116495,1.7432033600925934,0.0,0.0
62,0,80,0,3,3,E,7,6,11,0.0,1.0,2.6948401272296905,0.5176284156739712,1.6896465356694534,0.0,0.0
63,0,80,79,7,1,E,7,6,17,0.0,1.0,1.4569163262844085,0.6546572908759117,1.728078364249086,0.0,0.0
64,0,80,0,7,2,N,3,4,8,0.0,1.0,3.374718850851059,0.6654119811952114,1.7420919590222184,0.0,0.0
65,0,80,8,1,5,W,4,8,6,0.0,1.0,2.8560081362724303,0.5518613509833813,1.7007015470881015,0.0,0.0
66,0,80,11,1,6,S,4,8,7,0.0,1.0,2.8191589176654817,0.5469430238008499,1.7052708775736392,0.0,0.0
67,0,80,0,2,5,E,7,1,9,0.0,1.0,3.3632280349731447,0.672119140625,1.7371821260894649,0.0,0.0
68,0,80,70,7,7,S,5,7,4,0.0,0.9875,1.7593703255057336,0.655035088211298,1.7487347133283038,0.0,0.0
69,0,80,0,1,8,W,4,8,9,0.0,1.0,2.836583086848259,0.5431056927889586,1.8035826251434628,0.0,0.0
70,0,80,1,1,1,E,7,5,14,0.0,0.975,3.25898377597332,0.6530622340738773,1.7839389984146692,0.0,0.0
71,0,80,28,7,1,E,6,3,5,0.0,0.9875,2.5409145832061766,0.6007559627294541,1.7438003960705828,0.0,0.0
72,0,80,2,3,5,N,6,1,7,0.0,1.0,3.353173553943634,0.6591983206570149,1.7608242502319627,0.0,0.0
73,0,80,22,5,7,S,1,5,6,0.0,1.0,2.8064221307635306,0.6107892137020826,1.7314385557256173,0.0,0.0
74,1,33,1,6,1,W,1,4,8,0.24242424242424243,1.0,3.1269987135222466,0.6103661006147211,1.7231569403189828,0.0,0.0
75,0,80,1,4,3,N,7,6,12,0.0,1.0,2.780140796303749,0.536685973778367,1.7124461752246134,0.0,0.0
76,0,80,48,2,1,N,5,2,4,0.0,0.9875,2.2825010418891907,0.6057179912924766,1.7057501507224515,0.0,0.0
77,0,80,26,3,6,N,6,3,6,0.0,1.0,2.9661167919635774,0.5955109514296055,1.7325350017927121,0.0,0.0
78,0,80,0,6,5,N,1,5,9,0.0,1.0,3.299634599685669,0.6341332159936428,1.6654440754791722,0.0,0.0
79,0,80,78,5,7,N,7,6,5,0.0,1.0,1.3677258610725402,0.6440321244299412,1.636707051511621,0.0,0.0
80,0,80,50,3,5,W,8,4,12,0.0,0.9875,2.325160689651966,0.5907703451812267,1.897517149336636,0.0,0.0
81,0,80,78,3,7,S,5,8,3,0.0,1.0,1.2852307751774787,0.6519166842103005,1.6889194150280673,0.0,0.0
82,0,80,14,3,5,N,1,2,5,0.0,0.9875,2.843638613820076,0.5865318194031716,1.6510000154084992,0.0,0.0
83,0,80,1,8,7,E,4,3,12,0.0,0.7875,2.7236863493919374,0.5553045097738505,1.7242099718714599,0.0,0.0
84,0,80,0,5,1,N,7,6,15,0.0,0.7625,2.8620375066995623,0.5567075494676829,2.4076615620288067,0.0,0.0
85,0,80,24,1,4,E,3,4,4,0.0,0.95,2.605912944674492,0.5595077123492956,1.8287786246219184,0.0,0.0
86,0,80,0,6,5,E,5,2,12,0.0,1.0,3.1929955571889876,0.6117612220346927,1.719916576257674,0.0,0.0
87,0,80,6,8,6,S,1,8,15,0.0,1.0,3.0585423350334167,0.6897585943341256,1.709863738506101,0.0,0.0
88,0,80,11,5,5,W,5,1,12,0.0,0.875,2.8484568178653715,0.5898524723947048,1.7593330863746814,0.0,0.0
89,0,80,0,3,4,E,8,6,11,0.0,1.0,2.821413540840149,0.5796576209366322,1.7050150752766058,0.0,0.0
90,0,80,33,5,5,W,5,3,10,0.0,1.0,2.832218398153782,0.6149769332259893,1.7195358130265959,0.0,0.0
91,0,80,4,4,7,N,3,4,4,0.0,1.0,3.1069000244140623,0.6189782548695802,1.7559178530063946,0.0,0.0
92,0,80,67,3,8,N,7,8,4,0.0,1.0,1.7417072430253029,0.6365736298263073,2.258511626860127,0.0,0.0
93,0,80,1,8,3,N,5,5,17,0.0,0.9875,2.994068831205368,0.5591048423200846,1.8699438856856432,0.0,0.0
94,0,80,77,3,5,E,5,5,6,0.0,1.0,1.1676091738045216,0.6428153537213802,1.8358850429649465,0.0,0.0
95,0,80,8,1,5,S,6,3,7,0.0,0.9875,3.278254872560501,0.656960142031312,1.9750686289626174,0.0,0.0
96,0,80,42,1,6,N,3,4,4,0.0,0.9875,2.666436430811882,0.5983762491494418,1.795529163791798,0.0,0.0
97,0,80,16,6,3,S,7,1,5,0.0,0.975,2.9671472877264025,0.5699782375246286,1.7534742895804811,0.0,0.0
98,0,80,12,3,6,S,1,5,3,0.0,0.9625,2.792911413311958,0.5758745178580285,1.6896378496312536,0.0,0.0
99,0,80,80,8,4,N,8,7,21,0.0,1.0,1.4365180239081383,0.6411962419748306,1.7076070376788266,0.0,0.0
