trial,success,steps,collisions,start_row,start_col,start_heading,goal_row,goal_col,shortest_dist,path_efficiency,belief_error_rate,mean_entropy,mean_context_std,mean_ms_per_step,noise_sigma,mask_fraction
0,0,80,0,1,5,S,7,5,10,0.0,0.0125,0.08021699440432713,0.29388042762875555,1.7657256386883091,0.0,0.0
1,1,13,0,8,1,S,1,4,10,0.7692307692307693,0.07692307692307693,0.03585215486012972,0.2880048637206738,1.7665796286354845,0.0,0.0
2,1,25,7,5,3,S,8,7,13,0.52,0.08,0.04094102691859007,0.27064490914344785,1.7528515728190541,0.0,0.0
3,0,80,26,7,5,W,7,1,16,0.0,0.1,0.47450028351740914,0.2791247243061662,1.7473965861427132,0.0,0.0
4,0,80,0,5,3,W,1,6,7,0.0,0.1125,0.26124438918486703,0.28271584752947093,1.7831886296335142,0.0,0.0
5,0,80,0,4,8,E,5,2,9,0.0,0.0125,0.14532647758896927,0.30292818751186135,1.7391490611771587,0.0,0.0
6,0,80,0,2,1,W,8,4,9,0.0,0.4625,0.45057138642296196,0.35399992726743224,1.7413307854440063,0.0,0.0
7,1,9,0,6,1,W,4,3,4,0.4444444444444444,0.1111111111111111,0.10193806431359714,0.2866881522867415,1.7123848924206362,0.0,0.0
8,1,11,0,5,5,E,4,7,3,0.2727272727272727,0.09090909090909091,0.06664764174175533,0.2841913239522414,1.777545363769274,0.0,0.0
9,1,11,0,3,1,S,1,5,6,0.5454545454545454,0.09090909090909091,0.07840625975619663,0.2823341732675379,1.8349997275932268,0.0,0.0
10,1,12,0,8,2,W,1,3,10,0.8333333333333334,0.0,0.06142373437372347,0.28231048335631687,1.7558185839637492,0.0,0.0
11,1,11,0,7,8,S,3,4,8,0.7272727272727273,0.18181818181818182,0.03732419864867221,0.27356724034656177,1.813387090805918,0.0,0.0
12,0,80,0,1,8,S,7,5,13,0.0,0.025,0.07640578756690956,0.2968551395460963,1.7583397733687889,0.0,0.0
13,0,80,0,3,7,W,1,4,5,0.0,0.15,0.5523703044047579,0.27667475398629904,1.762425491324393,0.0,0.0
14,0,80,0,4,8,S,8,3,15,0.0,0.0,0.17831550993141718,0.304171578027308,1.7599784230696969,0.0,0.0
15,1,16,0,2,1,E,3,8,10,0.625,0.125,0.1718956309123314,0.2850158419460058,1.7541378183523193,0.0,0.0
16,0,80,68,5,2,S,1,2,6,0.0,1.0,0.9091824486851692,0.2696838792413473,1.717125352297444,0.0,0.0
17,0,80,0,1,7,S,7,2,13,0.0,0.025,0.21556029916537228,0.2976045422255993,1.7720827265293337,0.0,0.0
18,0,80,0,8,4,E,7,2,3,0.0,0.0125,0.2548453742463607,0.30286326333880426,1.732078298664419,0.0,0.0
19,1,15,0,8,7,E,4,3,12,0.8,0.06666666666666667,0.045407654841740926,0.28597815831502277,1.684291133036216,0.0,0.0
20,1,19,0,8,3,N,3,8,14,0.7368421052631579,0.05263157894736842,0.039243897251588736,0.28197516030386877,1.7655670036267685,0.0,0.0
21,0,80,0,5,1,N,7,6,15,0.0,0.0125,0.42850384870107516,0.2821686239913106,1.772042552329367,0.0,0.0
22,0,80,0,4,8,S,1,6,7,0.0,0.0,0.07722208495251834,0.2856875255703926,1.7843110596004408,0.0,0.0
23,1,12,0,5,1,N,3,6,7,0.5833333333333334,0.08333333333333333,0.08192787451359133,0.2820979431271553,1.6929315800856177,0.0,0.0
24,1,16,0,8,6,N,4,7,7,0.4375,0.125,0.1349229946936248,0.27929468639194965,1.7401301265635993,0.0,0.0
25,0,80,0,7,8,S,6,1,14,0.0,0.025,0.15614534436317626,0.30288196690380575,1.7983142672164831,0.0,0.0
26,1,9,0,1,5,W,3,6,3,0.3333333333333333,0.2222222222222222,0.3743245146340794,0.301661127143436,1.7041589017026126,0.0,0.0
27,1,12,0,7,8,W,4,7,4,0.3333333333333333,0.16666666666666666,0.19161848103006682,0.2718350812792778,1.7010333443370957,0.0,0.0
28,0,80,0,7,8,W,4,1,14,0.0,0.025,0.1634002686390886,0.3036532225087285,1.7314443750365172,0.0,0.0
29,0,80,0,3,4,S,3,1,7,0.0,0.0125,0.18704338411334903,0.30836283415555954,1.6891098872292787,0.0,0.0
30,1,13,0,6,1,W,1,7,11,0.8461538461538461,0.07692307692307693,0.04019873277642406,0.2872505233838008,1.7184101519747996,0.0,0.0
31,1,30,0,2,1,N,7,7,15,0.5,0.0,0.23463925802498126,0.27450419068336485,1.7183201930796106,0.0,0.0
32,1,17,0,7,6,E,6,3,14,0.8235294117647058,0.058823529411764705,0.05682848515810773,0.2869221568107605,1.6936549971647121,0.0,0.0
33,1,9,0,6,8,W,3,4,7,0.7777777777777778,0.2222222222222222,0.05825020152971976,0.2828602095444997,1.7213707712168496,0.0,0.0
34,1,7,0,5,6,S,4,8,3,0.42857142857142855,0.14285714285714285,0.14623445139399596,0.2918317083801542,1.7176947107405536,0.0,0.0
35,0,80,27,5,6,N,1,2,10,0.0,0.15,0.5336810272536241,0.27862965911626814,1.7227691496373154,0.0,0.0
36,0,80,0,3,3,E,1,6,5,0.0,0.0375,0.09986734474659897,0.28342011366039516,1.7286384405451827,0.0,0.0
37,0,80,27,6,5,E,6,3,12,0.0,0.1,0.49938233380671593,0.27785974852740764,1.7045168729964644,0.0,0.0
38,1,23,0,8,1,N,5,6,14,0.6086956521739131,0.08695652173913043,0.11017831606264024,0.27232738811036816,1.705507699744371,0.0,0.0
39,1,10,0,7,5,S,5,6,3,0.3,0.3,0.13222891031764447,0.2988233804702759,1.6966690949629992,0.0,0.0
40,1,27,0,1,5,W,5,6,7,0.25925925925925924,0.18518518518518517,0.27664701486247834,0.2694705851652004,1.689119406768845,0.0,0.0
41,1,7,0,3,5,N,5,8,5,0.7142857142857143,0.14285714285714285,0.19209535446550166,0.2639477572270802,1.723860573422696,0.0,0.0
42,0,80,0,8,8,E,2,5,9,0.0,0.0125,0.18839172031730414,0.27487975768744943,1.7013564676744863,0.0,0.0
