trial,success,steps,collisions,start_row,start_col,start_heading,goal_row,goal_col,shortest_dist,path_efficiency,belief_error_rate,mean_entropy,mean_context_std,mean_ms_per_step,noise_sigma,mask_fraction
0,1,16,0,1,5,S,7,5,10,0.625,0.0625,0.25816866662353277,0.136687895283103,2.640741440700367,0.0,0.0
1,1,13,0,8,1,S,1,4,10,0.7692307692307693,0.07692307692307693,0.3621237255059756,0.13647733055628264,2.816575149504038,0.0,0.0
2,1,18,0,5,3,S,8,7,13,0.7222222222222222,0.1111111111111111,0.2722073884473907,0.13678670095072853,2.587071057253828,0.0,0.0
3,1,23,0,7,5,W,7,1,16,0.6956521739130435,0.043478260869565216,0.24280333583769592,0.13659972017226013,2.695661402590897,0.0,0.0
4,1,13,0,5,3,W,1,6,7,0.5384615384615384,0.07692307692307693,0.32958442660478443,0.13615301366035754,2.5759347705528715,0.0,0.0
5,1,19,0,4,8,E,5,2,9,0.47368421052631576,0.05263157894736842,0.2646090811804721,0.13696840640745664,2.655768105270047,0.0,0.0
6,1,13,0,2,1,W,8,4,9,0.6923076923076923,0.07692307692307693,0.2784599627439792,0.1367375495342108,2.8593553042110917,0.0,0.0
7,1,7,0,6,1,W,4,3,4,0.5714285714285714,0.14285714285714285,0.3663921590362276,0.1365994257586343,2.309237706608006,0.0,0.0
8,0,80,0,5,5,E,4,7,3,0.0,0.0125,0.31349674984812737,0.13724712803959846,2.71600144697004,0.0,0.0
9,1,11,0,3,1,S,1,5,6,0.5454545454545454,0.09090909090909091,0.3433423624797301,0.1364891298792579,2.748623183420436,0.0,0.0
10,1,12,0,8,2,W,1,3,10,0.8333333333333334,0.08333333333333333,0.3836387147506078,0.1365454557041327,2.8261621676695845,0.0,0.0
11,1,11,0,7,8,S,3,4,8,0.7272727272727273,0.09090909090909091,0.29617259177294647,0.13665506785566156,2.644794987810945,0.0,0.0
12,1,19,0,1,8,S,7,5,13,0.6842105263157895,0.05263157894736842,0.26423830891910355,0.13685350982766403,2.786999580597407,0.0,0.0
13,1,9,0,3,7,W,1,4,5,0.5555555555555556,0.1111111111111111,0.3771198292573293,0.1357652246952057,2.416813565004203,0.0,0.0
14,1,24,0,4,8,S,8,3,15,0.625,0.08333333333333333,0.2506162729114294,0.13683089117209116,2.7622752871441967,0.0,0.0
15,1,14,0,2,1,E,3,8,10,0.7142857142857143,0.07142857142857142,0.35181358988795963,0.13668470616851533,2.6049048589941646,0.0,0.0
16,1,9,0,5,2,S,1,2,6,0.6666666666666666,0.3333333333333333,0.7085824492904875,0.13777448733647665,2.7270324385931923,0.0,0.0
17,0,80,0,1,7,S,7,2,13,0.0,0.0125,0.38610076401382687,0.13762440606951715,2.83468412962975,0.0,0.0
18,0,80,0,8,4,E,7,2,3,0.0,0.0125,0.3929790319874883,0.13811651822179555,2.7699048165231943,0.0,0.0
19,1,17,0,8,7,E,4,3,12,0.7058823529411765,0.0,0.24232709144844727,0.13709846314261942,2.9814155765480415,0.0,0.0
20,1,19,0,8,3,N,3,8,14,0.7368421052631579,0.05263157894736842,0.3072489496124418,0.1366303037655981,2.870757675018946,0.0,0.0
21,1,34,0,5,1,N,7,6,15,0.4411764705882353,0.029411764705882353,0.3752630528281717,0.1366242065149195,2.817001265665407,0.0,0.0
22,1,14,0,4,8,S,1,6,7,0.5,0.14285714285714285,0.3044732521687235,0.13656956596033915,2.673369158791112,0.0,0.0
23,1,14,0,5,1,N,3,6,7,0.5,0.07142857142857142,0.3785933202930859,0.13639198350054876,2.8125277811860934,0.0,0.0
24,0,80,0,8,6,N,4,7,7,0.0,0.0,0.3130949895828962,0.1371927335858345,2.6849963585846126,0.0,0.0
