trial,success,steps,collisions,start_row,start_col,start_heading,goal_row,goal_col,shortest_dist,path_efficiency,belief_error_rate,mean_entropy,mean_context_std,mean_ms_per_step,noise_sigma,mask_fraction
46,0,80,0,8,4,E,3,5,12,0.0,0.0625,0.7499063108116388,0.2943951450288296,2.4586631523561664,0.0,0.0
47,0,80,0,6,3,S,1,6,8,0.0,0.4625,0.29059448431944473,0.2959337830543518,2.498420227493625,0.0,0.0
48,0,80,0,5,2,W,7,6,14,0.0,1.0,0.9204132102429867,0.31290485598146917,2.4366850120713934,0.0,0.0
49,1,16,0,7,7,N,3,6,7,0.4375,0.3125,0.7099935058504343,0.2904275581240654,2.4579715682193637,0.0,0.0
50,0,80,1,3,7,N,1,2,7,0.0,0.0625,0.3703806566307321,0.2997940793633461,2.40593840208021,0.0,0.0
51,0,80,0,1,5,S,7,5,10,0.0,0.05,0.28821719021070746,0.32680320776998995,2.4525616034225095,0.0,0.0
52,0,80,0,7,1,W,1,8,13,0.0,0.2125,0.9953426178079099,0.315903234668076,2.450326738471631,0.0,0.0
53,1,52,0,5,2,N,8,6,15,0.28846153846153844,0.4230769230769231,0.7996196354730413,0.30197804879683715,2.5515937315783677,0.0,0.0
54,0,80,0,5,2,E,6,8,11,0.0,1.0,1.0160669587552547,0.3157192774116993,2.4726846619159915,0.0,0.0
55,0,80,0,4,8,E,1,8,9,0.0,0.1,0.2287814372451976,0.29432405475527046,2.496886322478531,0.0,0.0
56,1,18,0,3,1,S,3,5,8,0.4444444444444444,0.2777777777777778,0.628174991450376,0.2894546820057763,2.3919274939948485,0.0,0.0
57,1,17,0,6,1,E,5,8,12,0.7058823529411765,0.11764705882352941,0.240071428446647,0.2889135295853895,2.427320831510074,0.0,0.0
58,0,80,0,8,7,E,1,4,12,0.0,0.0125,0.24511095351772383,0.3000859210267663,2.426148546510376,0.0,0.0
59,1,15,0,1,6,W,3,7,5,0.3333333333333333,0.2,0.2789619167645772,0.289922304948171,2.4557217257097363,0.0,0.0
60,0,80,0,3,8,E,8,3,14,0.0,0.15,0.3829520700033754,0.3331532072275877,2.377697229530895,0.0,0.0
61,0,80,0,3,3,W,7,5,10,0.0,0.0375,0.5037061733193695,0.32295150086283686,2.3895378937595524,0.0,0.0
62,1,27,0,3,3,E,7,6,11,0.4074074074074074,0.5555555555555556,0.8618938196278004,0.28259183356055506,2.3457725204665354,0.0,0.0
63,0,80,0,7,1,E,7,6,17,0.0,0.025,0.7962233861209824,0.29389115776866676,2.423533974797465,0.0,0.0
64,1,31,0,7,2,N,3,4,8,0.25806451612903225,0.1935483870967742,0.5018910813115297,0.2978940010070801,2.466259713870503,0.0,0.0
65,1,9,0,1,5,W,4,8,6,0.6666666666666666,0.2222222222222222,0.33028740206241813,0.2871620323922899,2.5987965572211476,0.0,0.0
66,1,57,0,1,6,S,4,8,7,0.12280701754385964,0.10526315789473684,0.42017161546442494,0.2976584183542352,2.371721929592783,0.0,0.0
67,1,14,0,2,5,E,7,1,9,0.6428571428571429,0.21428571428571427,0.3645159107233797,0.2985765188932419,2.4130164321312413,0.0,0.0
68,1,17,0,7,7,S,5,7,4,0.23529411764705882,0.29411764705882354,0.48692866546266217,0.2840941609705196,2.4664893520393356,0.0,0.0
69,1,34,0,1,8,W,4,8,9,0.2647058823529412,0.4411764705882353,0.6274570199243231,0.2964150861782186,2.3860096441828373,0.0,0.0
70,0,80,0,1,1,E,7,5,14,0.0,0.05,0.33464726626407354,0.32371409274637697,2.3606410999491345,0.0,0.0
71,1,14,0,7,1,E,6,3,5,0.35714285714285715,0.14285714285714285,0.32071931660175323,0.2865188962646893,2.356435138998287,0.0,0.0
