trial,success,steps,collisions,start_row,start_col,start_heading,goal_row,goal_col,shortest_dist,path_efficiency,belief_error_rate,mean_entropy,mean_context_std,mean_ms_per_step,noise_sigma,mask_fraction
27,0,80,0,7,8,W,4,7,4,0.0,0.075,0.49463406964205203,0.16610881816595793,2.2306021870463155,0.0,0.0
28,0,80,0,7,8,W,4,1,14,0.0,0.0125,0.8599462142214179,0.1538471905514598,2.4259687277663033,0.0,0.0
29,0,80,0,3,4,S,3,1,7,0.0,0.05,0.6245411766692996,0.17110319137573243,2.4402896378887817,0.0,0.0
30,0,80,0,6,1,W,1,7,11,0.0,0.375,0.895351177174598,0.23083714433014393,2.489173326466698,0.0,0.0
31,0,80,0,2,1,N,7,7,15,0.0,0.0375,0.5345143458805979,0.1714063288643956,2.5365465371578466,0.0,0.0
32,0,80,0,7,6,E,6,3,14,0.0,1.0,0.5104526337236166,0.2207286015152931,2.4916997994296253,0.0,0.0
33,1,11,0,6,8,W,3,4,7,0.6363636363636364,0.2727272727272727,0.440830261869864,0.1745032180439342,3.00426744136282,0.0,0.0
34,1,11,0,5,6,S,4,8,3,0.2727272727272727,0.09090909090909091,0.6937305490401658,0.17632494189522482,2.383239995899864,0.0,0.0
35,0,80,10,5,6,N,1,2,10,0.0,0.9375,1.4802899591624736,0.15680930614471436,2.4561471756896935,0.0,0.0
36,0,80,0,3,3,E,1,6,5,0.0,0.25,0.6457822676748037,0.17237964272499084,2.5031388737261295,0.0,0.0
37,0,80,0,6,5,E,6,3,12,0.0,0.675,1.0823978263884784,0.190589371137321,2.477895588526735,0.0,0.0
38,0,80,9,8,1,N,5,6,14,0.0,1.0,0.7237556643784047,0.20556212160736323,2.4490783114742953,0.0,0.0
39,1,12,0,7,5,S,5,6,3,0.25,0.16666666666666666,0.42665905753771466,0.16853653515378633,2.452163079093831,0.0,0.0
40,0,80,0,1,5,W,5,6,7,0.0,0.0125,0.5034532947465777,0.1726537486538291,2.4298257238115184,0.0,0.0
41,1,7,0,3,5,N,5,8,5,0.7142857142857143,0.0,0.14251965603658132,0.1534658031804221,2.372254143535559,0.0,0.0
42,0,80,0,8,8,E,2,5,9,0.0,0.0625,0.4743780143558979,0.16187464091926812,2.53353457301273,0.0,0.0
43,0,80,0,4,3,W,8,8,11,0.0,0.1375,0.7984048770740628,0.16541038323193788,2.522859499003971,0.0,0.0
44,1,44,0,1,2,W,3,1,3,0.06818181818181818,0.8863636363636364,0.6268933117389679,0.18755979124795308,2.6370158448116854,0.0,0.0
45,1,12,0,1,3,E,8,1,9,0.75,0.08333333333333333,0.43585338195164997,0.1544526442885399,2.4116438338144994,0.0,0.0
46,0,80,0,8,4,E,3,5,12,0.0,0.025,0.9721620189025998,0.15811730548739433,2.576455449889181,0.0,0.0
47,0,80,0,6,3,S,1,6,8,0.0,0.5125,0.2555841587483883,0.1662167064845562,2.5164348757243715,0.0,0.0
48,0,80,0,5,2,W,7,6,14,0.0,1.0,0.6269947338849307,0.14497528318315744,2.507969176804181,0.0,0.0
49,1,16,0,7,7,N,3,6,7,0.4375,0.1875,0.41819718945771456,0.1772380881011486,2.5958685655496083,0.0,0.0
50,0,80,0,3,7,N,1,2,7,0.0,0.3875,0.6443263075314463,0.1701414216309786,2.5197121896781027,0.0,0.0
51,0,80,0,1,5,S,7,5,10,0.0,0.325,1.378291424922645,0.19102226626127958,2.5821229894063435,0.0,0.0
52,0,80,0,7,1,W,1,8,13,0.0,0.35,0.8823148155584931,0.2296462157741189,2.567602274939418,0.0,0.0
53,0,80,14,5,2,N,8,6,15,0.0,1.0,1.350161997973919,0.18598604369908572,2.61390777232009,0.0,0.0
54,0,80,7,5,2,E,6,8,11,0.0,0.95,0.8564542677253485,0.16059077065438032,2.4806517765682656,0.0,0.0
55,0,80,0,4,8,E,1,8,9,0.0,0.25,0.6344104979187251,0.17292228229343892,2.2566642954188865,0.0,0.0
56,0,80,0,3,1,S,3,5,8,0.0,1.0,0.4867585517466068,0.18679350540041922,2.5471291766734794,0.0,0.0
57,0,80,1,6,1,E,5,8,12,0.0,0.7375,0.5707337960600853,0.16587457489222288,2.552101920446148,0.0,0.0
58,0,80,0,8,7,E,1,4,12,0.0,0.3125,0.6424636980518699,0.16774150282144545,2.5397173361852765,0.0,0.0
59,0,80,0,1,6,W,3,7,5,0.0,0.1,0.37278150487691164,0.15822391547262668,2.3788391015841626,0.0,0.0
60,1,32,0,3,8,E,8,3,14,0.4375,0.40625,0.4979980093194172,0.18983627809211612,2.6106706845894223,0.0,0.0
61,0,80,0,3,3,W,7,5,10,0.0,0.2875,1.3894943072460593,0.19177558440715076,2.4300797245814465,0.0,0.0
62,1,26,0,3,3,E,7,6,11,0.4230769230769231,0.15384615384615385,0.5241437074370109,0.17307134373829916,2.4440183478873223,0.0,0.0
63,0,80,0,7,1,E,7,6,17,0.0,1.0,0.7994103744626045,0.17787726856768132,2.4631889595184475,0.0,0.0
64,0,80,0,7,2,N,3,4,8,0.0,0.0875,0.3616076069884002,0.1672304505482316,2.4153459089575335,0.0,0.0
65,0,80,0,1,5,W,4,8,6,0.0,0.0,0.620024225488305,0.18215186130255462,2.537883125478402,0.0,0.0
66,0,80,0,1,6,S,4,8,7,0.0,0.025,0.5684610978234559,0.17965050637722016,2.5041149237949867,0.0,0.0
67,1,18,0,2,5,E,7,1,9,0.5,0.3888888888888889,0.7643613724244965,0.1557647536198298,2.624451616106348,0.0,0.0
68,1,13,0,7,7,S,5,7,4,0.3076923076923077,0.3076923076923077,0.6625656307889864,0.16211802340470827,2.6318669283332734,0.0,0.0
69,0,80,0,1,8,W,4,8,9,0.0,0.05,0.5534627974964679,0.1789592582732439,2.565343852620572,0.0,0.0
70,0,80,0,1,1,E,7,5,14,0.0,0.025,0.5359821814112365,0.17074298337101937,2.461297914123861,0.0,0.0
71,0,80,3,7,1,E,6,3,5,0.0,1.0,0.7053353123366832,0.21128340419381858,2.547809273528401,0.0,0.0
72,1,19,0,3,5,N,6,1,7,0.3684210526315789,0.3157894736842105,0.8012537615079629,0.1515975484722539,2.369643792534541,0.0,0.0
73,0,80,0,5,7,S,1,5,6,0.0,0.025,0.5622969012707472,0.17684221509844064,2.565359525033273,0.0,0.0
74,0,80,0,6,1,W,1,4,8,0.0,0.325,0.8995589127764105,0.2217997120693326,2.4717426407733,0.0,0.0
75,0,80,0,4,3,N,7,6,12,0.0,0.8625,0.6404662603512407,0.16815244518220424,2.500881203013705,0.0,0.0
76,0,80,0,2,1,N,5,2,4,0.0,0.0875,0.3802272025030106,0.1648893253877759,2.4950739731139038,0.0,0.0
77,0,80,0,3,6,N,6,3,6,0.0,0.9375,0.11604718670714646,0.17587531432509423,2.4710818724997807,0.0,0.0
78,0,80,0,6,5,N,1,5,9,0.0,1.0,1.1639053270220756,0.22649441603571177,2.494502089393791,0.0,0.0
79,0,80,0,5,7,N,7,6,5,0.0,0.2375,1.4249745190143586,0.17899178210645914,2.5304214024799876,0.0,0.0
80,0,80,0,3,5,W,8,4,12,0.0,0.975,0.07226962335407734,0.17294220868498086,2.513453597202897,0.0,0.0
81,1,7,0,3,7,S,5,8,3,0.42857142857142855,0.42857142857142855,0.4888096712529659,0.17798328825405665,2.4747710142816817,0.0,0.0
82,0,80,0,3,5,N,1,2,5,0.0,0.3875,0.6059896847233176,0.17033485900610684,2.1197685731749516,0.0,0.0
83,0,80,0,8,7,E,4,3,12,0.0,0.0625,0.9164046172052622,0.14986354876309632,1.9688935499289073,0.0,0.0
84,0,80,0,5,1,N,7,6,15,0.0,0.0125,0.9768491121008992,0.20448212120682002,1.692063146037981,0.0,0.0
85,0,80,0,1,4,E,3,4,4,0.0,0.0875,0.41588028986006975,0.1573995854705572,1.6855478417710401,0.0,0.0
86,0,80,0,6,5,E,5,2,12,0.0,0.7,1.1639204181730747,0.19460393525660039,1.7114467184001114,0.0,0.0
87,0,80,0,8,6,S,1,8,15,0.0,0.225,0.6283493624068797,0.16974163185805083,1.7327962741546798,0.0,0.0
88,0,80,0,5,5,W,5,1,12,0.0,0.7,1.1637910611927509,0.1931472297757864,1.7193326013511978,0.0,0.0
89,1,27,0,3,4,E,8,6,11,0.4074074074074074,0.3333333333333333,0.45398256969120765,0.17816890445020464,1.7115348191172988,0.0,0.0
90,0,80,0,5,5,W,5,3,10,0.0,0.725,1.1580773532390594,0.19324688147753477,1.6917969325731974,0.0,0.0
91,0,80,0,4,7,N,3,4,4,0.0,1.0,1.4553126469254494,0.1540134083479643,1.7219866756931879,0.0,0.0
92,1,6,0,3,8,N,7,8,4,0.6666666666666666,0.0,0.16928886249661446,0.17151644080877304,1.9167084925963234,0.0,0.0
93,0,80,0,8,3,N,5,5,17,0.0,0.025,0.7060342453420162,0.17796706967055798,1.672434308420634,0.0,0.0
94,0,80,0,3,5,E,5,5,6,0.0,0.0,0.8870869237929583,0.1808135649189353,1.6795240961073432,0.0,0.0
95,1,11,0,1,5,S,6,3,7,0.6363636363636364,0.8181818181818182,0.6245792772282254,0.15108549188483844,1.7743268082003025,0.0,0.0
96,0,80,0,1,6,N,3,4,4,0.0,0.1125,0.38356067789718506,0.15937738325446843,1.7000879612169228,0.0,0.0
97,1,27,0,6,3,S,7,1,5,0.18518518518518517,0.37037037037037035,0.6583891726202435,0.20303589381553508,1.685882293343268,0.0,0.0
98,0,80,0,3,6,S,1,5,3,0.0,0.4,0.6456254227086902,0.17247498426586388,1.7670585490122903,0.0,0.0
99,0,80,0,8,4,N,8,7,21,0.0,0.0125,0.2922375226393342,0.19542289096862078,1.6409613395808265,0.0,0.0
