trial,success,steps,collisions,start_row,start_col,start_heading,goal_row,goal_col,shortest_dist,path_efficiency,belief_error_rate,mean_entropy,mean_context_std,mean_ms_per_step,noise_sigma,mask_fraction
0,1,14,0,1,5,S,7,5,10,0.7142857142857143,0.0,0.003649845904354671,0.3971542545727321,2.0222995746215537,0.2,0.0
1,1,13,0,8,1,S,1,4,10,0.7692307692307693,0.07692307692307693,0.09421653377313095,0.4137096038231483,1.926605079251413,0.2,0.0
2,0,80,1,5,3,S,8,7,13,0.0,0.0,0.07161439140982111,0.43380893729627135,1.9764942269830499,0.2,0.0
3,1,25,0,7,5,W,7,1,16,0.64,0.08,0.05303436826812685,0.40289189100265504,2.0156455226242542,0.2,0.0
4,1,13,0,5,3,W,1,6,7,0.5384615384615384,0.0,0.09222476167017774,0.41261465962116534,1.9744033119283044,0.2,0.0
5,1,13,0,4,8,E,5,2,9,0.6923076923076923,0.0,0.006840803280983192,0.40969286744411176,1.9863460015935392,0.2,0.0
6,1,11,0,2,1,W,8,4,9,0.8181818181818182,0.09090909090909091,0.011052100854695627,0.4056738696315072,1.9779703526926988,0.2,0.0
7,1,21,0,6,1,W,4,3,4,0.19047619047619047,0.19047619047619047,0.03073056767295514,0.415209724789574,1.9634867536037095,0.2,0.0
8,1,8,0,5,5,E,4,7,3,0.375,0.375,0.3174262225802522,0.3861581161618233,2.0233758841641247,0.2,0.0
9,1,11,0,3,1,S,1,5,6,0.5454545454545454,0.18181818181818182,0.018036810488080268,0.4100608094172044,1.9976340064948255,0.2,0.0
10,1,12,0,8,2,W,1,3,10,0.8333333333333334,0.0,0.022401110113908846,0.4098845223585765,1.9328415025180827,0.2,0.0
11,1,13,0,7,8,S,3,4,8,0.6153846153846154,0.3076923076923077,0.20783540188578906,0.4090381929507622,1.9347065423901837,0.2,0.0
12,1,27,0,1,8,S,7,5,13,0.48148148148148145,0.3333333333333333,0.13928047698519314,0.41533152262369794,1.9690954833532925,0.2,0.0
13,1,11,0,3,7,W,1,4,5,0.45454545454545453,0.45454545454545453,0.09567075456884182,0.3942879763516513,1.9999957241287285,0.2,0.0
14,1,22,0,4,8,S,8,3,15,0.6818181818181818,0.09090909090909091,0.04256384534743451,0.40767710588195105,2.0046275087886234,0.2,0.0
15,1,14,0,2,1,E,3,8,10,0.7142857142857143,0.0,0.03220669585841408,0.4111042469739914,2.094894568602155,0.2,0.0
16,1,11,0,5,2,S,1,2,6,0.5454545454545454,0.09090909090909091,0.026735490899723532,0.41908933086828754,2.1141798246059227,0.2,0.0
17,1,16,0,1,7,S,7,2,13,0.8125,0.0625,0.008373857262540696,0.39633474312722683,2.0702304354927037,0.2,0.0
18,1,6,0,8,4,E,7,2,3,0.5,0.0,0.0008830272963677999,0.41826703647772473,2.047799847787246,0.2,0.0
19,1,17,0,8,7,E,4,3,12,0.7058823529411765,0.058823529411764705,0.009915708475412377,0.40617718065486236,2.1118353504468415,0.2,0.0
20,1,23,0,8,3,N,3,8,14,0.6086956521739131,0.13043478260869565,0.08580559096931804,0.40700457536655926,2.297736570218821,0.2,0.0
21,0,80,1,5,1,N,7,6,15,0.0,0.0375,0.1170084199125995,0.4339895449578762,2.1617137630528305,0.2,0.0
22,1,12,0,4,8,S,1,6,7,0.5833333333333334,0.16666666666666666,0.05081227472085933,0.39944659173488617,2.0286110908879587,0.2,0.0
23,1,12,0,5,1,N,3,6,7,0.5833333333333334,0.16666666666666666,0.0734920995585829,0.4127323155601819,3.1449575083873547,0.2,0.0
24,0,80,0,8,6,N,4,7,7,0.0,0.025,0.07669429918673813,0.40192593783140185,2.1315580888767727,0.2,0.0
