trial,success,steps,collisions,start_row,start_col,start_heading,goal_row,goal_col,shortest_dist,path_efficiency,belief_error_rate,mean_entropy,mean_context_std,mean_ms_per_step,noise_sigma,mask_fraction
46,0,80,0,8,4,E,3,5,12,0.0,0.1125,0.6334274100139737,0.3113018091768026,2.469760137319099,0.0,0.0
47,0,80,0,6,3,S,1,6,8,0.0,0.4875,0.6250505713745952,0.29118146374821663,2.454061500611715,0.0,0.0
48,0,80,1,5,2,W,7,6,14,0.0,0.7125,0.777580095641315,0.3003892365843058,2.4865402665454894,0.0,0.0
49,1,10,0,7,7,N,3,6,7,0.7,0.5,0.5725106140598655,0.27458800226449964,2.4085834971629083,0.0,0.0
50,0,80,0,3,7,N,1,2,7,0.0,0.1,0.39669979070313277,0.3067849066108465,2.5009615172166377,0.0,0.0
51,0,80,0,1,5,S,7,5,10,0.0,0.0375,0.29349238977301867,0.32188741993159053,2.5843667586741503,0.0,0.0
52,1,41,0,7,1,W,1,8,13,0.3170731707317073,0.2682926829268293,0.7060227371048091,0.3063977902255407,2.528722995676373,0.0,0.0
53,0,80,0,5,2,N,8,6,15,0.0,0.2,0.5503613267326728,0.31723284125328066,2.510392732801847,0.0,0.0
54,1,30,0,5,2,E,6,8,11,0.36666666666666664,0.5,0.6756172155437525,0.29931471198797227,2.5215888977982104,0.0,0.0
55,0,80,0,4,8,E,1,8,9,0.0,0.175,0.3383719736011699,0.27756419610232114,2.3795812216121703,0.0,0.0
56,0,80,0,3,1,S,3,5,8,0.0,0.5,1.0173829815350472,0.29301328416913747,2.4524525499145966,0.0,0.0
57,0,80,0,6,1,E,5,8,12,0.0,0.025,0.6178132464643568,0.283806374296546,2.460913790127961,0.0,0.0
58,0,80,0,8,7,E,1,4,12,0.0,0.2125,0.3316649049287662,0.2855365488678217,2.4612473884189967,0.0,0.0
59,0,80,0,1,6,W,3,7,5,0.0,0.0375,0.7287505817366764,0.2888853525742888,2.329255284712417,0.0,0.0
60,1,32,0,3,8,E,8,3,14,0.4375,0.3125,0.4388932253277744,0.29201007168740034,2.585781032394152,0.0,0.0
61,0,80,0,3,3,W,7,5,10,0.0,0.65,0.9432880896842107,0.2904484378173947,2.45838291302789,0.0,0.0
62,0,80,0,3,3,E,7,6,11,0.0,1.0,0.8439321622252465,0.26319054886698723,2.4299358621647116,0.0,0.0
63,0,80,0,7,1,E,7,6,17,0.0,0.775,1.4346161596477032,0.3516063341870904,2.406451625574846,0.0,0.0
64,0,80,0,7,2,N,3,4,8,0.0,0.1375,0.7567917138338089,0.29718422833830116,2.406319077272201,0.0,0.0
65,1,9,0,1,5,W,4,8,6,0.6666666666666666,0.0,0.2145071499269559,0.28535740739769405,2.4882225681924157,0.0,0.0
66,1,13,0,1,6,S,4,8,7,0.5384615384615384,0.07692307692307693,0.19542127795732364,0.2816732938473041,2.428102615969972,0.0,0.0
67,1,18,0,2,5,E,7,1,9,0.5,0.4444444444444444,0.5948623095949491,0.2859797361824248,2.4070166626996876,0.0,0.0
68,0,80,0,7,7,S,5,7,4,0.0,0.0625,0.5365595711395145,0.3229738283902407,2.443321712780744,0.0,0.0
69,0,80,0,1,8,W,4,8,9,0.0,0.975,1.1236737750470638,0.31999440789222716,2.4085583179839887,0.0,0.0
70,0,80,0,1,1,E,7,5,14,0.0,0.525,0.8811473698355258,0.2882958585396409,2.4169129821530078,0.0,0.0
71,0,80,0,7,1,E,6,3,5,0.0,0.0375,0.4711383126210421,0.3041021993383765,2.4783758228295483,0.0,0.0
72,1,17,0,3,5,N,6,1,7,0.4117647058823529,0.4117647058823529,0.5655284668455887,0.2809511659776463,2.4611484704484394,0.0,0.0
73,0,80,0,5,7,S,1,5,6,0.0,0.9875,0.33555942233651875,0.3091016931459308,2.4682759401912335,0.0,0.0
74,1,38,0,6,1,W,1,4,8,0.21052631578947367,0.6052631578947368,0.7385248006566575,0.2795943562921725,2.379504208587796,0.0,0.0
75,0,80,0,4,3,N,7,6,12,0.0,0.0875,0.3001403972972184,0.32444578055292367,2.4505519453668967,0.0,0.0
76,1,13,0,2,1,N,5,2,4,0.3076923076923077,0.6153846153846154,0.9097661896107289,0.27670777302521926,2.359067228658555,0.0,0.0
77,1,8,0,3,6,N,6,3,6,0.75,0.125,0.2974489354528487,0.2982741966843605,2.402718884695787,0.0,0.0
78,0,80,0,6,5,N,1,5,9,0.0,0.85,0.6124766616267152,0.28116059117019176,2.391367771633668,0.0,0.0
79,0,80,0,5,7,N,7,6,5,0.0,0.05,0.8405386745929718,0.2808344420045614,2.4586666659160983,0.0,0.0
