trial,success,steps,collisions,start_row,start_col,start_heading,goal_row,goal_col,shortest_dist,path_efficiency,belief_error_rate,mean_entropy,mean_context_std,mean_ms_per_step,noise_sigma,mask_fraction
30,1,13,0,6,1,W,1,7,11,0.8461538461538461,0.07692307692307693,0.0005216935412765731,0.40073712513997006,1.7507706070318818,0.0,0.0
31,1,20,0,2,1,N,7,7,15,0.75,0.0,0.001273019370273687,0.3955945611000061,1.7414907051716,0.0,0.0
32,1,17,0,7,6,E,6,3,14,0.8235294117647058,0.0,0.0017552664559629834,0.3985532557263094,1.7508868819705266,0.0,0.0
33,1,9,0,6,8,W,3,4,7,0.7777777777777778,0.0,0.0005666599321961661,0.4050212899843852,1.751179567589942,0.0,0.0
34,1,7,0,5,6,S,4,8,3,0.42857142857142855,0.14285714285714285,0.002306811338972433,0.42069881728717257,1.7385438799725048,0.0,0.0
35,1,15,0,5,6,N,1,2,10,0.6666666666666666,0.0,0.005231025187822524,0.38542127013206484,1.7432143911719322,0.0,0.0
36,1,7,0,3,3,E,1,6,5,0.7142857142857143,0.0,0.0006813999061705545,0.3934372237750462,1.7514345568737812,0.0,0.0
37,1,17,0,6,5,E,6,3,12,0.7058823529411765,0.058823529411764705,0.0011979968092632857,0.398808537160649,1.750077463357764,0.0,0.0
38,0,80,24,8,1,N,5,6,14,0.0,0.0125,0.003325067079549626,0.4279923789203167,1.7329699643596541,0.0,0.0
39,1,8,0,7,5,S,5,6,3,0.375,0.375,0.004029494858968974,0.4118170291185379,1.757576632371638,0.0,0.0
40,0,80,0,1,5,W,5,6,7,0.0,0.0,0.23386980066570687,0.41574365347623826,1.7559284744493198,0.0,0.0
41,1,7,0,3,5,N,5,8,5,0.7142857142857143,0.14285714285714285,0.0005009241795050912,0.38889530301094055,1.7582487198524177,0.0,0.0
42,1,12,0,8,8,E,2,5,9,0.75,0.08333333333333333,0.000915853054721083,0.4010182246565819,1.9576975852639105,0.0,0.0
43,1,14,0,4,3,W,8,8,11,0.7857142857142857,0.0,0.0004532219254542724,0.3975142219236919,1.7708702237411802,0.0,0.0
44,1,4,0,1,2,W,3,1,3,0.75,0.0,0.003108838223852217,0.399418942630291,1.8100537563441321,0.0,0.0
45,1,12,0,1,3,E,8,1,9,0.75,0.0,0.0033207724213752954,0.39508216083049774,1.8254126771353185,0.0,0.0
46,1,18,0,8,4,E,3,5,12,0.6666666666666666,0.0,0.0007092599684660349,0.4095940308438407,1.856794716635098,0.0,0.0
47,1,13,0,6,3,S,1,6,8,0.6153846153846154,0.15384615384615385,0.00033038535632211,0.4091713703595675,1.9413293115436459,0.0,0.0
48,0,80,25,5,2,W,7,6,14,0.0,0.0,0.005454115658540104,0.4298368483781815,1.762531086569652,0.0,0.0
49,1,10,0,7,7,N,3,6,7,0.7,0.1,0.0014042615069229214,0.40370479226112366,1.747947308467701,0.0,0.0
50,1,13,3,3,7,N,1,2,7,0.5384615384615384,0.23076923076923078,0.026540541187457096,0.38942537628687346,1.7161241580302327,0.0,0.0
51,0,80,0,1,5,S,7,5,10,0.0,0.0,0.23409281898348128,0.41533204577863214,1.7389518572599627,0.0,0.0
52,1,17,0,7,1,W,1,8,13,0.7647058823529411,0.058823529411764705,0.003902545269310769,0.39742938560598035,1.7318368225139291,0.0,0.0
53,0,80,26,5,2,N,8,6,15,0.0,0.0125,0.004053560083502816,0.4306063152849674,1.7408794192306232,0.0,0.0
54,0,80,26,5,2,E,6,8,11,0.0,0.0,0.0038502843896822013,0.4306135855615139,1.7371735761116724,0.0,0.0
55,1,23,0,4,8,E,1,8,9,0.391304347826087,0.043478260869565216,0.09486021438905205,0.39987419221712195,1.7360729195744447,0.0,0.0
56,1,12,0,3,1,S,3,5,8,0.6666666666666666,0.08333333333333333,0.010326052471251993,0.3983759706219037,1.7302253351469215,0.0,0.0
57,0,80,25,6,1,E,5,8,12,0.0,0.0125,0.0033449982685851863,0.428913951292634,1.7373350339767057,0.0,0.0
58,1,16,0,8,7,E,1,4,12,0.75,0.0625,0.010701485739332384,0.39951256662607193,1.736724687361857,0.0,0.0
59,1,7,0,1,6,W,3,7,5,0.7142857142857143,0.0,0.0011316755033996223,0.3978930584021977,1.772546417279435,0.0,0.0
60,1,20,0,3,8,E,8,3,14,0.7,0.0,0.0020587385184626327,0.39765926599502566,1.734764952561818,0.0,0.0
61,1,15,0,3,3,W,7,5,10,0.6666666666666666,0.0,0.00040753251887508667,0.39704355001449587,1.751986665961643,0.0,0.0
62,1,13,0,3,3,E,7,6,11,0.8461538461538461,0.0,0.0013163449355208566,0.39057127099770766,1.748304773802654,0.0,0.0
63,0,80,24,7,1,E,7,6,17,0.0,0.0,0.005865326713865216,0.42761646397411823,1.73211620276561,0.0,0.0
64,1,13,0,7,2,N,3,4,8,0.6153846153846154,0.07692307692307693,0.0012662291337619536,0.41145825615295994,1.742572223660178,0.0,0.0
65,1,9,0,1,5,W,4,8,6,0.6666666666666666,0.0,0.002352846747170487,0.4008631573783027,1.7304600074162915,0.0,0.0
66,1,13,0,1,6,S,4,8,7,0.5384615384615384,0.07692307692307693,0.001028950480898717,0.40362730393042934,1.7453769239811943,0.0,0.0
67,0,80,0,2,5,E,7,1,9,0.0,0.5125,0.5150375043580425,0.42203096076846125,1.7316770390607417,0.0,0.0
68,1,13,0,7,7,S,5,7,4,0.3076923076923077,0.0,0.01830443893161898,0.3963694778772501,1.732021162752062,0.0,0.0
69,1,12,0,1,8,W,4,8,9,0.75,0.0,0.0014843589994294841,0.4008735890189807,1.7218561600505684,0.0,0.0
70,0,80,0,1,1,E,7,5,14,0.0,0.0,0.2101559183777681,0.4140625525265932,1.7391963723639492,0.0,0.0
71,1,8,0,7,1,E,6,3,5,0.625,0.125,0.026542870281446085,0.3952118158340454,1.7379426208208315,0.0,0.0
72,1,13,0,3,5,N,6,1,7,0.5384615384615384,0.07692307692307693,0.0017199428780608845,0.3982290258774391,1.7469722302988744,0.0,0.0
73,1,10,0,5,7,S,1,5,6,0.6,0.1,0.012037352187326178,0.37916654646396636,1.7583887150976807,0.0,0.0
74,1,10,0,6,1,W,1,4,8,0.8,0.1,0.0006500827154013678,0.4050385504961014,1.7264504043851048,0.0,0.0
75,1,15,0,4,3,N,7,6,12,0.8,0.0,0.0010536860175003918,0.3946478207906087,1.7392848113862176,0.0,0.0
76,1,7,0,2,1,N,5,2,4,0.5714285714285714,0.0,0.0015403315488323902,0.39500647357531954,1.7244858567469887,0.0,0.0
77,1,8,0,3,6,N,6,3,6,0.75,0.125,0.0003201807303412352,0.4096408300101757,1.7178197522298433,0.0,0.0
78,1,13,0,6,5,N,1,5,9,0.6923076923076923,0.0,0.0020118006817098763,0.3823196521172157,1.7380166906290329,0.0,0.0
79,1,12,0,5,7,N,7,6,5,0.4166666666666667,0.08333333333333333,0.022062124614725082,0.38138876110315323,1.7216347478097305,0.0,0.0
80,1,16,0,3,5,W,8,4,12,0.75,0.0,0.0012608552050323851,0.39957272820174694,1.7318096761300694,0.0,0.0
81,1,7,0,3,7,S,5,8,3,0.42857142857142855,0.14285714285714285,0.006698318734249499,0.3923614536012922,1.7188087139012558,0.0,0.0
82,1,6,0,3,5,N,1,2,5,0.8333333333333334,0.16666666666666666,0.011148746501324544,0.38240277767181396,1.7601579990393172,0.0,0.0
83,1,15,0,8,7,E,4,3,12,0.8,0.06666666666666667,0.010396857475825527,0.4060509741306305,1.7902734068532784,0.0,0.0
84,0,80,25,5,1,N,7,6,15,0.0,0.0125,0.003489119061987367,0.4291418854147196,1.7288545503106434,0.0,0.0
85,1,6,0,1,4,E,3,4,4,0.6666666666666666,0.0,0.0018407525882745783,0.39516110221544903,1.7376691782070945,0.0,0.0
86,1,18,0,6,5,E,5,2,12,0.6666666666666666,0.05555555555555555,0.0011816147697219196,0.3986327548821767,1.743070121544103,0.0,0.0
87,1,30,0,8,6,S,1,8,15,0.5,0.03333333333333333,0.05142375725796834,0.4033808380365372,1.734964008210227,0.0,0.0
88,1,18,0,5,5,W,5,1,12,0.6666666666666666,0.05555555555555555,0.0012338523744498768,0.3927091492546929,1.7507681687776413,0.0,0.0
89,1,13,0,3,4,E,8,6,11,0.8461538461538461,0.07692307692307693,0.0006676345421090865,0.3970474577867068,1.7342613830875893,0.0,0.0
90,1,15,0,5,5,W,5,3,10,0.6666666666666666,0.06666666666666667,0.0012083679255738388,0.39246466755867004,1.7451838590204716,0.0,0.0
91,1,5,0,4,7,N,3,4,4,0.8,0.0,0.005201356454927008,0.3893835604190826,1.7716445843689144,0.0,0.0
92,1,6,0,3,8,N,7,8,4,0.6666666666666666,0.16666666666666666,0.0006634015650585449,0.4024465084075928,1.734840344094361,0.0,0.0
93,0,80,23,8,3,N,5,5,17,0.0,0.0125,0.0031194087473522814,0.4276915766298771,1.7463882730226032,0.0,0.0
94,1,8,0,3,5,E,5,5,6,0.75,0.125,0.0005198502499297319,0.38447413966059685,1.7375146198901348,0.0,0.0
95,1,9,0,1,5,S,6,3,7,0.7777777777777778,0.0,0.0022405414325071937,0.40301575594478184,1.7308016734508176,0.0,0.0
96,1,7,0,1,6,N,3,4,4,0.5714285714285714,0.14285714285714285,0.0015294280456146225,0.39824855753353666,1.7624595784582198,0.0,0.0
97,1,11,0,6,3,S,7,1,5,0.45454545454545453,0.18181818181818182,0.001153645099128136,0.41432332721623505,1.7422618958252398,0.0,0.0
98,1,5,0,3,6,S,1,5,3,0.6,0.2,0.0014369374897796662,0.39027939438819886,1.7291950061917305,0.0,0.0
99,0,80,23,8,4,N,8,7,21,0.0,0.0,0.003837824486708996,0.4269433256238699,1.7477876841439866,0.0,0.0
