trial,success,steps,collisions,start_row,start_col,start_heading,goal_row,goal_col,shortest_dist,path_efficiency,belief_error_rate,mean_entropy,mean_context_std,mean_ms_per_step,noise_sigma,mask_fraction
0,0,80,0,1,5,S,7,5,10,0.0,0.0,0.37036661319434644,0.136217038705945,2.607609830010915,0.0,0.0
1,0,80,0,8,1,S,1,4,10,0.0,0.0125,0.39958093166351316,0.1384204203262925,2.5794777749979403,0.0,0.0
2,0,80,0,5,3,S,8,7,13,0.0,0.0125,0.24157495182007552,0.13747842460870743,2.761262913554674,0.0,0.0
3,0,80,14,7,5,W,7,1,16,0.0,0.0125,0.31133441012352703,0.13873181827366352,2.553266413451638,0.0,0.0
4,0,80,0,5,3,W,1,6,7,0.0,0.0,0.31186460591852666,0.13780334535986186,2.5366748152009677,0.0,0.0
5,0,80,0,4,8,E,5,2,9,0.0,0.0125,0.2596235339529812,0.13717454951256514,2.625984109181445,0.0,0.0
6,1,11,0,2,1,W,8,4,9,0.8181818181818182,0.0,0.286433990706097,0.13620019500905817,2.6820204591124575,0.0,0.0
7,1,15,0,6,1,W,4,3,4,0.26666666666666666,0.0,0.3246256033579508,0.13706119159857433,2.683571338032683,0.0,0.0
8,0,80,5,5,5,E,4,7,3,0.0,0.0,0.3955267442390323,0.13775728717446328,2.7278963243588805,0.0,0.0
9,1,9,0,3,1,S,1,5,6,0.6666666666666666,0.1111111111111111,0.5197891162501441,0.1369151903523339,2.3784944464245603,0.0,0.0
10,1,14,0,8,2,W,1,3,10,0.7142857142857143,0.0,0.36104292954717365,0.136491773383958,2.6658963553407893,0.0,0.0
11,0,80,0,7,8,S,3,4,8,0.0,0.0125,0.31750154523178936,0.13795646093785763,2.7108463378681336,0.0,0.0
12,0,80,0,1,8,S,7,5,13,0.0,0.0125,0.3627703269943595,0.13619983177632095,2.791497198631987,0.0,0.0
13,1,15,0,3,7,W,1,4,5,0.3333333333333333,0.06666666666666667,0.3709644277890523,0.13712886770566304,2.63482693505163,0.0,0.0
14,0,80,16,4,8,S,8,3,15,0.0,0.0,0.3036717586219311,0.13858755342662335,2.548958959960146,0.0,0.0
15,0,80,1,2,1,E,3,8,10,0.0,0.025,0.4785789757966995,0.13757529109716415,2.6306582360120956,0.0,0.0
16,1,15,0,5,2,S,1,2,6,0.4,0.06666666666666667,0.6414160907268525,0.13756169974803925,2.560874482151121,0.0,0.0
17,0,80,0,1,7,S,7,2,13,0.0,0.0125,0.3200984910130501,0.13629824686795472,2.783374611317413,0.0,0.0
18,0,80,0,8,4,E,7,2,3,0.0,0.0125,0.3027360884472728,0.1363608080893755,2.689780521177454,0.0,0.0
19,1,23,0,8,7,E,4,3,12,0.5217391304347826,0.0,0.34827950726384704,0.13823898201403412,2.7502014342209566,0.0,0.0
20,0,80,0,8,3,N,3,8,14,0.0,0.0125,0.47037533652037383,0.1374744728207588,2.629298940883018,0.0,0.0
21,0,80,0,5,1,N,7,6,15,0.0,0.0125,0.41120412200689316,0.1368139147758484,2.7138660887430888,0.0,0.0
22,1,22,0,4,8,S,1,6,7,0.3181818181818182,0.0,0.33502443067052146,0.13697599484161896,2.884689908982678,0.0,0.0
23,0,80,0,5,1,N,3,6,7,0.0,0.0125,0.4470250640064478,0.13745515774935485,2.399058952141786,0.0,0.0
24,0,80,0,8,6,N,4,7,7,0.0,0.0125,0.28098987601697445,0.1372952012345195,2.5798069706070237,0.0,0.0
25,1,24,0,7,8,S,6,1,14,0.5833333333333334,0.041666666666666664,0.2854319466277957,0.13657524871329466,2.640830289844113,0.0,0.0
26,0,80,0,1,5,W,3,6,3,0.0,0.0125,0.5311497442424298,0.1364208746701479,2.5796079244173598,0.0,0.0
27,0,80,0,7,8,W,4,7,4,0.0,0.0,0.29171302281320094,0.1372229378670454,2.5755362104973756,0.0,0.0
28,1,25,0,7,8,W,4,1,14,0.56,0.0,0.2927448818087578,0.1366933250427246,2.7473045676015317,0.0,0.0
29,1,23,0,3,4,S,3,1,7,0.30434782608695654,0.043478260869565216,0.3759137673870377,0.13696340115174002,2.7990446086851475,0.0,0.0
30,1,15,0,6,1,W,1,7,11,0.7333333333333333,0.0,0.2859853158394496,0.13636419375737507,2.532882208470255,0.0,0.0
31,0,80,0,2,1,N,7,7,15,0.0,0.0,0.6071870058774949,0.1366713834926486,2.647588649415411,0.0,0.0
32,0,80,0,7,6,E,6,3,14,0.0,0.0,0.3208339247852564,0.13623389545828105,2.501927038974827,0.0,0.0
33,0,80,0,6,8,W,3,4,7,0.0,0.0,0.3150691207498312,0.13794279079884292,2.4222461914177984,0.0,0.0
34,1,15,0,5,6,S,4,8,3,0.2,0.06666666666666667,0.5163686275482178,0.13759269416332245,2.654470740041385,0.0,0.0
35,0,80,0,5,6,N,1,2,10,0.0,0.0125,0.49714322984218595,0.13772234711796044,2.6696706045186147,0.0,0.0
36,0,80,0,3,3,E,1,6,5,0.0,0.0,0.33135863170027735,0.13769334703683853,2.535007351980312,0.0,0.0
37,0,80,16,6,5,E,6,3,12,0.0,0.0125,0.31204649042338134,0.13886318635195494,2.5525854965962935,0.0,0.0
38,0,80,23,8,1,N,5,6,14,0.0,0.9375,0.5260591946542263,0.1388001449406147,2.55668068639352,0.0,0.0
39,0,80,0,7,5,S,5,6,3,0.0,0.025,0.27811994422227143,0.1384886160492897,2.6753164995170664,0.0,0.0
40,1,15,0,1,5,W,5,6,7,0.4666666666666667,0.06666666666666667,0.31710204780101775,0.1359469125668208,2.989913267083466,0.0,0.0
41,1,7,0,3,5,N,5,8,5,0.7142857142857143,0.0,0.24503942259720393,0.13584898199353898,2.3824407170260593,0.0,0.0
42,1,20,0,8,8,E,2,5,9,0.45,0.05,0.3386327505111694,0.13726413026452064,2.624197053955868,0.0,0.0
43,1,16,0,4,3,W,8,8,11,0.6875,0.0625,0.2501406748779118,0.13640968967229128,2.694955615879735,0.0,0.0
44,1,4,0,1,2,W,3,1,3,0.75,0.0,0.40191642940044403,0.13696399703621864,2.218555746367201,0.0,0.0
45,1,14,0,1,3,E,8,1,9,0.6428571428571429,0.07142857142857142,0.29485871323517393,0.13611158622162683,2.3513564956374466,0.0,0.0
46,0,80,5,8,4,E,3,5,12,0.0,0.0125,0.4143069298937917,0.13809026703238486,2.5819483991654124,0.0,0.0
47,0,80,0,6,3,S,1,6,8,0.0,0.0,0.3104696799069643,0.13792912811040878,2.4673095293110237,0.0,0.0
48,0,80,4,5,2,W,7,6,14,0.0,0.0,0.28294118735939267,0.13643097132444382,2.563544436270604,0.0,0.0
49,0,80,0,7,7,N,3,6,7,0.0,0.0125,0.613729783333838,0.13564990032464266,2.730220249213744,0.0,0.0
50,0,80,0,3,7,N,1,2,7,0.0,0.0125,0.33177452329546214,0.13800194263458251,2.5963489220885094,0.0,0.0
51,0,80,0,1,5,S,7,5,10,0.0,0.0,0.36941050738096237,0.13617549631744624,2.695817453059135,0.0,0.0
52,1,17,0,7,1,W,1,8,13,0.7647058823529411,0.0,0.3459996160338907,0.13601328520213857,2.4791838162962128,0.0,0.0
53,1,26,4,5,2,N,8,6,15,0.5769230769230769,0.038461538461538464,0.3113971192103166,0.13627034483047631,2.7053799645867773,0.0,0.0
54,1,20,0,5,2,E,6,8,11,0.55,0.0,0.2942194439470768,0.1358986772596836,2.652636347920634,0.0,0.0
55,1,21,0,4,8,E,1,8,9,0.42857142857142855,0.047619047619047616,0.37551816517398473,0.1370865319456373,2.4943497126168084,0.0,0.0
56,0,80,0,3,1,S,3,5,8,0.0,0.025,0.4757547777146101,0.13748400807380676,2.6922685305180494,0.0,0.0
57,0,80,24,6,1,E,5,8,12,0.0,0.95,0.5502380156889558,0.1390799146145582,2.3260287307493854,0.0,0.0
58,1,24,0,8,7,E,1,4,12,0.5,0.0,0.3465409322331349,0.13715353421866894,2.554739456779013,0.0,0.0
59,0,80,0,1,6,W,3,7,5,0.0,0.0,0.5787015829235316,0.13643199652433396,2.5718868484545965,0.0,0.0
60,0,80,0,3,8,E,8,3,14,0.0,0.0125,0.2752521803602576,0.13691533859819174,2.5842260918579996,0.0,0.0
61,0,80,1,3,3,W,7,5,10,0.0,0.0,0.37426046226173637,0.1363089755177498,2.750943006685702,0.0,0.0
62,0,80,0,3,3,E,7,6,11,0.0,0.0,0.27986220363527536,0.13656733725219966,2.6037580355477985,0.0,0.0
63,0,80,0,7,1,E,7,6,17,0.0,0.0,0.4752230398356915,0.1363214034587145,2.651341734599555,0.0,0.0
64,0,80,1,7,2,N,3,4,8,0.0,0.0125,0.39886994007974863,0.1364998696371913,2.6476034276129212,0.0,0.0
65,0,80,0,1,5,W,4,8,6,0.0,0.0125,0.4835112487897277,0.13611247725784778,2.655871024762746,0.0,0.0
66,0,80,0,1,6,S,4,8,7,0.0,0.0125,0.4841325433924794,0.13617929425090552,2.6839226389711257,0.0,0.0
67,1,16,0,2,5,E,7,1,9,0.5625,0.0625,0.3437248980626464,0.13692128099501133,2.5456223156652413,0.0,0.0
68,0,80,0,7,7,S,5,7,4,0.0,0.0,0.3641124298796058,0.13612248227000237,2.648782959295204,0.0,0.0
69,0,80,1,1,8,W,4,8,9,0.0,0.0,0.48914855290204284,0.1362105030566454,2.525431247340748,0.0,0.0
70,0,80,0,1,1,E,7,5,14,0.0,0.025,0.6115032298490405,0.13665835093706846,2.6330852531827986,0.0,0.0
71,0,80,0,7,1,E,6,3,5,0.0,0.0,0.3336577105335891,0.13607710041105747,2.579474372032564,0.0,0.0
72,1,15,0,3,5,N,6,1,7,0.4666666666666667,0.0,0.2985069404045741,0.1362549751996994,2.5179035922822854,0.0,0.0
73,1,16,0,5,7,S,1,5,6,0.375,0.0625,0.4363132044672966,0.13759741745889187,2.9201496290625073,0.0,0.0
74,0,80,0,6,1,W,1,4,8,0.0,0.0,0.4043703073635697,0.13841643128544093,2.6808356495166663,0.0,0.0
75,0,80,0,4,3,N,7,6,12,0.0,0.0,0.28263052003458145,0.13656322173774244,2.5654913028120063,0.0,0.0
76,1,15,0,2,1,N,5,2,4,0.26666666666666666,0.0,0.352065576116244,0.13672348062197368,2.5822969347548983,0.0,0.0
77,0,80,0,3,6,N,6,3,6,0.0,0.0125,0.33020881190896034,0.1361612116917968,2.5650687726738397,0.0,0.0
78,0,80,11,6,5,N,1,5,9,0.0,0.0,0.32137412279844285,0.13713916726410388,2.5584538911061827,0.0,0.0
79,0,80,0,5,7,N,7,6,5,0.0,0.0,0.5189254775643348,0.13691946323961018,2.588880997063825,0.0,0.0
80,0,80,0,3,5,W,8,4,12,0.0,0.0,0.2737363589927554,0.1370452366769314,2.4671426122949924,0.0,0.0
81,1,10,0,3,7,S,5,8,3,0.3,0.1,0.5015809953212738,0.13679294288158417,2.6254960102960467,0.0,0.0
82,1,56,0,3,5,N,1,2,5,0.08928571428571429,0.0,0.3273071138454335,0.1374049410223961,2.496524065333818,0.0,0.0
83,1,23,0,8,7,E,4,3,12,0.5217391304347826,0.0,0.3474284497940022,0.1382369833148044,2.3753489620740647,0.0,0.0
84,0,80,0,5,1,N,7,6,15,0.0,0.0125,0.4104183789342642,0.13681067004799843,2.5684577703941613,0.0,0.0
85,0,80,0,1,4,E,3,4,4,0.0,0.0125,0.4429475901648402,0.13609352242201567,2.4864590624929406,0.0,0.0
86,0,80,16,6,5,E,5,2,12,0.0,0.0125,0.31198716051876546,0.13886962700635194,2.4025711019930895,0.0,0.0
87,1,32,0,8,6,S,1,8,15,0.46875,0.0625,0.32024742709472775,0.1372894924134016,2.530185158320819,0.0,0.0
88,0,80,16,5,5,W,5,1,12,0.0,0.0,0.30472724288702013,0.1388165345415473,2.4532950010325294,0.0,0.0
89,1,13,0,3,4,E,8,6,11,0.8461538461538461,0.0,0.2414527443739084,0.1361461465175335,2.6987850836191614,0.0,0.0
90,0,80,16,5,5,W,5,3,10,0.0,0.0,0.3047541043721139,0.1388129211962223,2.4920428404584527,0.0,0.0
91,0,80,0,4,7,N,3,4,4,0.0,0.0,0.31509977001696826,0.13799303993582726,2.6939325645798817,0.0,0.0
92,1,6,0,3,8,N,7,8,4,0.6666666666666666,0.0,0.2692661260565122,0.1362326592206955,2.415781666059047,0.0,0.0
93,0,80,0,8,3,N,5,5,17,0.0,0.0125,0.4710479721426964,0.1374733168631792,2.53563762671547,0.0,0.0
94,0,80,0,3,5,E,5,5,6,0.0,0.0125,0.5378633299842477,0.13745865169912577,2.5372448733833153,0.0,0.0
95,0,80,0,1,5,S,6,3,7,0.0,0.0,0.5969780460000038,0.13894464876502752,2.522815824340796,0.0,0.0
96,0,80,0,1,6,N,3,4,4,0.0,0.0125,0.4338729664683342,0.13598419576883317,2.5385431021277327,0.0,0.0
97,1,17,0,6,3,S,7,1,5,0.29411764705882354,0.0,0.30279001505935893,0.1368833955596475,2.6489841813385926,0.0,0.0
98,0,80,0,3,6,S,1,5,3,0.0,0.0125,0.33744917791336776,0.13793755862861873,2.579466376482742,0.0,0.0
99,0,80,0,8,4,N,8,7,21,0.0,0.0125,0.2059130223467946,0.13893959000706674,2.602382234908873,0.0,0.0
