trial,success,steps,collisions,start_row,start_col,start_heading,goal_row,goal_col,shortest_dist,path_efficiency,belief_error_rate,mean_entropy,mean_context_std,mean_ms_per_step,noise_sigma,mask_fraction
0,0,80,0,1,5,S,7,5,10,0.0,0.0125,0.08021699440432713,0.29388042762875555,1.758852236525854,0.0,0.0
1,1,13,0,8,1,S,1,4,10,0.7692307692307693,0.07692307692307693,0.03585215486012972,0.2880048637206738,1.7182839219458401,0.0,0.0
2,1,25,7,5,3,S,8,7,13,0.52,0.08,0.04094102691859007,0.27064490914344785,1.7697084811516106,0.0,0.0
3,0,80,26,7,5,W,7,1,16,0.0,0.1,0.47450028351740914,0.2791247243061662,1.6945259827480186,0.0,0.0
4,0,80,0,5,3,W,1,6,7,0.0,0.1125,0.26124438918486703,0.28271584752947093,1.6782477985543665,0.0,0.0
5,0,80,0,4,8,E,5,2,9,0.0,0.0125,0.14532647758896927,0.30292818751186135,1.675849599268986,0.0,0.0
6,0,80,0,2,1,W,8,4,9,0.0,0.4625,0.45057138642296196,0.35399992726743224,1.73771479021525,0.0,0.0
7,1,9,0,6,1,W,4,3,4,0.4444444444444444,0.1111111111111111,0.10193806431359714,0.2866881522867415,1.7590561183169484,0.0,0.0
8,1,11,0,5,5,E,4,7,3,0.2727272727272727,0.09090909090909091,0.06664764174175533,0.2841913239522414,1.7506744532676584,0.0,0.0
9,1,11,0,3,1,S,1,5,6,0.5454545454545454,0.09090909090909091,0.07840625975619663,0.2823341732675379,1.6888586317443035,0.0,0.0
10,1,12,0,8,2,W,1,3,10,0.8333333333333334,0.0,0.06142373437372347,0.28231048335631687,1.7153838319548715,0.0,0.0
11,1,11,0,7,8,S,3,4,8,0.7272727272727273,0.18181818181818182,0.03732419864867221,0.27356724034656177,1.7128519036553123,0.0,0.0
12,0,80,0,1,8,S,7,5,13,0.0,0.025,0.07640578756690956,0.2968551395460963,1.6875584398803767,0.0,0.0
13,0,80,0,3,7,W,1,4,5,0.0,0.15,0.5523703044047579,0.27667475398629904,1.679925622738665,0.0,0.0
14,0,80,0,4,8,S,8,3,15,0.0,0.0,0.17831550993141718,0.304171578027308,1.6847194790898357,0.0,0.0
15,1,16,0,2,1,E,3,8,10,0.625,0.125,0.1718956309123314,0.2850158419460058,1.6784381368779577,0.0,0.0
16,0,80,68,5,2,S,1,2,6,0.0,1.0,0.9091824486851692,0.2696838792413473,1.6708385257516056,0.0,0.0
17,0,80,0,1,7,S,7,2,13,0.0,0.025,0.21556029916537228,0.2976045422255993,1.677503914834233,0.0,0.0
18,0,80,0,8,4,E,7,2,3,0.0,0.0125,0.2548453742463607,0.30286326333880426,1.6889849212020636,0.0,0.0
19,1,15,0,8,7,E,4,3,12,0.8,0.06666666666666667,0.045407654841740926,0.28597815831502277,1.6885849375588198,0.0,0.0
20,1,19,0,8,3,N,3,8,14,0.7368421052631579,0.05263157894736842,0.039243897251588736,0.28197516030386877,1.670550631579796,0.0,0.0
21,0,80,0,5,1,N,7,6,15,0.0,0.0125,0.42850384870107516,0.2821686239913106,1.6823631405713968,0.0,0.0
22,0,80,0,4,8,S,1,6,7,0.0,0.0,0.07722208495251834,0.2856875255703926,1.678193576663034,0.0,0.0
23,1,12,0,5,1,N,3,6,7,0.5833333333333334,0.08333333333333333,0.08192787451359133,0.2820979431271553,1.6706100577721372,0.0,0.0
24,1,16,0,8,6,N,4,7,7,0.4375,0.125,0.1349229946936248,0.27929468639194965,1.6842654986248817,0.0,0.0
25,0,80,0,7,8,S,6,1,14,0.0,0.025,0.15614534436317626,0.30288196690380575,1.758626072842162,0.0,0.0
