trial,success,steps,collisions,start_row,start_col,start_heading,goal_row,goal_col,shortest_dist,path_efficiency,belief_error_rate,mean_entropy,mean_context_std,mean_ms_per_step,noise_sigma,mask_fraction
0,1,14,0,1,5,S,7,5,10,0.7142857142857143,0.07142857142857142,0.0026315005882874437,0.6090059620993478,2.1236441430768798,0.0,0.0
1,1,15,0,8,1,S,1,4,10,0.6666666666666666,0.2,0.00015868603222770616,0.6107963800430298,1.974962806950013,0.0,0.0
2,1,18,0,5,3,S,8,7,13,0.7222222222222222,0.05555555555555555,0.00018042141055553252,0.6036671002705892,2.2267422173172235,0.0,0.0
3,1,29,0,7,5,W,7,1,16,0.5517241379310345,0.0,0.0008791066906551664,0.6084357335649687,2.004362897674457,0.0,0.0
4,1,13,0,5,3,W,1,6,7,0.5384615384615384,0.15384615384615385,0.0006995073919405023,0.6029214079563434,1.8273352269226542,0.0,0.0
5,1,17,0,4,8,E,5,2,9,0.5294117647058824,0.058823529411764705,0.00026603522286784616,0.6092353883911582,1.877355173586265,0.0,0.0
6,1,11,0,2,1,W,8,4,9,0.8181818181818182,0.0,0.002330845467399327,0.6026518399065192,1.8680581865324215,0.0,0.0
7,1,7,0,6,1,W,4,3,4,0.5714285714285714,0.14285714285714285,0.00026301253248155784,0.6160127946308681,1.9590021443686314,0.0,0.0
8,1,6,0,5,5,E,4,7,3,0.5,0.3333333333333333,0.0010040168369111295,0.6084151069323221,2.1618708463696144,0.0,0.0
9,1,9,0,3,1,S,1,5,6,0.6666666666666666,0.0,0.000559740260844895,0.6048076219028897,1.9004334462806582,0.0,0.0
10,1,14,0,8,2,W,1,3,10,0.7142857142857143,0.07142857142857142,0.00183014557043342,0.6057730700288501,1.8974514969158918,0.0,0.0
11,1,11,0,7,8,S,3,4,8,0.7272727272727273,0.09090909090909091,0.0017620522334751017,0.599689862944863,1.8770040901885792,0.0,0.0
12,1,21,0,1,8,S,7,5,13,0.6190476190476191,0.047619047619047616,0.0012143229362750606,0.6058001461483183,1.9406834728128852,0.0,0.0
13,1,9,0,3,7,W,1,4,5,0.5555555555555556,0.2222222222222222,0.004232785043617089,0.5995858907699585,1.831352225660036,0.0,0.0
14,0,80,0,4,8,S,8,3,15,0.0,0.0,0.01062950414966508,0.620650565624237,2.0021690768771805,0.0,0.0
15,1,16,0,2,1,E,3,8,10,0.625,0.0625,0.0012531168653708846,0.6091792061924934,1.9312211297801696,0.0,0.0
16,1,11,0,5,2,S,1,2,6,0.5454545454545454,0.09090909090909091,0.007652635472781681,0.61468674919822,1.907543824265965,0.0,0.0
17,1,16,0,1,7,S,7,2,13,0.8125,0.0625,0.0003380537887665014,0.6002259887754917,1.8238745069538709,0.0,0.0
18,1,6,0,8,4,E,7,2,3,0.5,0.3333333333333333,0.0002868840510927839,0.6086752514044443,1.8700483390906204,0.0,0.0
19,1,15,0,8,7,E,4,3,12,0.8,0.0,0.0005626062092536206,0.6044603864351908,1.9675172593755026,0.0,0.0
20,1,21,0,8,3,N,3,8,14,0.6666666666666666,0.047619047619047616,0.0009125242624815568,0.6068654826709202,1.899659666897995,0.0,0.0
21,0,80,0,5,1,N,7,6,15,0.0,0.0125,0.0005611386722193856,0.6193054169416428,1.9632277631899342,0.0,0.0
22,1,12,0,4,8,S,1,6,7,0.5833333333333334,0.0,0.0006186770163670493,0.6033671845992407,1.9186524101921048,0.0,0.0
23,1,12,0,5,1,N,3,6,7,0.5833333333333334,0.08333333333333333,0.0016419621905091237,0.6110987265904745,1.8701591713276382,0.0,0.0
24,1,13,0,8,6,N,4,7,7,0.5384615384615384,0.0,0.0008431851562748377,0.6035170234166659,1.8635343697566826,0.0,0.0
25,0,80,0,7,8,S,6,1,14,0.0,0.0125,0.014316414729546523,0.5741016380488873,1.9420377873757388,0.0,0.0
26,1,7,0,1,5,W,3,6,3,0.42857142857142855,0.14285714285714285,0.0025352012713223565,0.6045064670698983,1.9908797195447343,0.0,0.0
27,1,13,0,7,8,W,4,7,4,0.3076923076923077,0.0,0.009571305811242872,0.5960888266563416,1.916324007862176,0.0,0.0
28,0,80,0,7,8,W,4,1,14,0.0,0.0,0.0021645344068019767,0.6092570550739765,1.9679918346810155,0.0,0.0
29,1,11,0,3,4,S,3,1,7,0.6363636363636364,0.09090909090909091,0.0010399210405012127,0.6111873117360201,1.8796134602532468,0.0,0.0
30,1,13,0,6,1,W,1,7,11,0.8461538461538461,0.07692307692307693,0.00011892746253859234,0.6033011216383714,1.949407218489796,0.0,0.0
31,1,20,0,2,1,N,7,7,15,0.75,0.0,0.00038687267092427644,0.6009308248758316,1.9272174016805366,0.0,0.0
32,0,80,0,7,6,E,6,3,14,0.0,0.0,0.011420934845318698,0.5782821208238602,1.9439103780314326,0.0,0.0
33,1,9,0,6,8,W,3,4,7,0.7777777777777778,0.0,0.0002579013059100059,0.6009568638271756,1.8861311060997348,0.0,0.0
34,1,7,0,5,6,S,4,8,3,0.42857142857142855,0.14285714285714285,0.0010588027736438172,0.6192655989101955,1.850727147289685,0.0,0.0
35,1,23,0,5,6,N,1,2,10,0.43478260869565216,0.043478260869565216,0.001047228851625139,0.6077720600625743,1.9595747403598025,0.0,0.0
36,1,7,0,3,3,E,1,6,5,0.7142857142857143,0.0,0.0006702199227999829,0.591780390058245,1.9019011275044508,0.0,0.0
37,1,23,0,6,5,E,6,3,12,0.5217391304347826,0.043478260869565216,0.0018236912704236127,0.610910959865736,1.9722343523703192,0.0,0.0
38,1,19,0,8,1,N,5,6,14,0.7368421052631579,0.05263157894736842,0.0032497364069106545,0.6044568011635228,1.9803925778863853,0.0,0.0
39,0,80,0,7,5,S,5,6,3,0.0,1.0,0.0030522458248015026,0.6368960626423359,1.9266593524662312,0.0,0.0
40,1,13,0,1,5,W,5,6,7,0.5384615384615384,0.07692307692307693,0.0028084147842002073,0.6050383219352136,1.875885296612978,0.0,0.0
41,1,11,0,3,5,N,5,8,5,0.45454545454545453,0.09090909090909091,0.002373381095821969,0.6070433909242804,1.9767823607914827,0.0,0.0
