trial,success,steps,collisions,start_row,start_col,start_heading,goal_row,goal_col,shortest_dist,path_efficiency,belief_error_rate,mean_entropy,mean_context_std,mean_ms_per_step,noise_sigma,mask_fraction
0,1,20,0,1,5,S,7,5,10,0.5,0.05,0.29979063719511034,0.13681365549564362,1.871847195434384,0.1,0.0
1,1,13,0,8,1,S,1,4,10,0.7692307692307693,0.07692307692307693,0.4057110995054245,0.13704540064701667,1.8593644624790893,0.1,0.0
2,1,18,0,5,3,S,8,7,13,0.7222222222222222,0.1111111111111111,0.2879555622736613,0.13702522797716987,1.8878253338496305,0.1,0.0
3,1,23,0,7,5,W,7,1,16,0.6956521739130435,0.043478260869565216,0.24851402640342712,0.13660768646260965,1.8699022551553082,0.1,0.0
4,1,13,0,5,3,W,1,6,7,0.5384615384615384,0.07692307692307693,0.365127206994937,0.13637692767840165,1.876496920326295,0.1,0.0
5,1,17,0,4,8,E,5,2,9,0.5294117647058824,0.058823529411764705,0.2890733760945937,0.13714605482185588,1.8371878061717486,0.1,0.0
6,1,13,0,2,1,W,8,4,9,0.6923076923076923,0.0,0.3152488332528334,0.13675108551979065,1.83235200193639,0.1,0.0
7,1,9,0,6,1,W,4,3,4,0.4444444444444444,0.1111111111111111,0.4655691418382857,0.13706442713737488,1.8112989879834156,0.1,0.0
8,0,80,0,5,5,E,4,7,3,0.0,0.0125,0.34704543836414814,0.13756812904030086,1.8758501413685735,0.1,0.0
9,1,11,0,3,1,S,1,5,6,0.5454545454545454,0.09090909090909091,0.40216574343768036,0.136721517552029,1.8860219067639925,0.1,0.0
10,1,12,0,8,2,W,1,3,10,0.8333333333333334,0.08333333333333333,0.4029952051738898,0.1365674448510011,1.8951570964418352,0.1,0.0
11,1,11,0,7,8,S,3,4,8,0.7272727272727273,0.09090909090909091,0.3106437244198539,0.13622488487850537,1.9374566406688907,0.1,0.0
12,1,19,0,1,8,S,7,5,13,0.6842105263157895,0.05263157894736842,0.26116395310351725,0.1368485014689596,1.9615323644278473,0.1,0.0
13,1,9,0,3,7,W,1,4,5,0.5555555555555556,0.1111111111111111,0.41757291555404663,0.13596483071645102,1.921112435714652,0.1,0.0
14,1,24,0,4,8,S,8,3,15,0.625,0.08333333333333333,0.26505805055300397,0.13688241442044577,1.8696151673793793,0.1,0.0
15,1,14,0,2,1,E,3,8,10,0.7142857142857143,0.07142857142857142,0.39865573176315855,0.1366904867546899,1.9122055756659913,0.1,0.0
16,1,9,0,5,2,S,1,2,6,0.6666666666666666,0.1111111111111111,0.5139932019842995,0.13811077177524567,1.8342609982937574,0.1,0.0
17,0,80,0,1,7,S,7,2,13,0.0,0.0125,0.4477848824113607,0.13778305184096099,1.8651399375812616,0.1,0.0
18,0,80,0,8,4,E,7,2,3,0.0,0.0125,0.4406141804531217,0.13797090891748667,1.935941389092477,0.1,0.0
19,1,17,0,8,7,E,4,3,12,0.7058823529411765,0.0,0.2625509360257317,0.13722122066161213,1.949126527452951,0.1,0.0
20,1,21,0,8,3,N,3,8,14,0.6666666666666666,0.047619047619047616,0.3669633020957311,0.13690423113959177,1.880036994060945,0.1,0.0
21,1,24,0,5,1,N,7,6,15,0.625,0.041666666666666664,0.3570283614099026,0.13631779638429484,1.9203025027915526,0.1,0.0
22,1,12,0,4,8,S,1,6,7,0.5833333333333334,0.16666666666666666,0.30407418062289554,0.13689390445748964,1.8460235781579588,0.1,0.0
23,1,14,0,5,1,N,3,6,7,0.5,0.07142857142857142,0.4033099753516061,0.1364043578505516,1.853359505600695,0.1,0.0
24,0,80,0,8,6,N,4,7,7,0.0,0.0,0.3395648071542382,0.13742956891655922,1.8448084003466647,0.1,0.0
