trial,noise_condition,success,steps,collisions,start_row,start_col,start_heading,goal_row,goal_col,final_row,final_col,shortest_dist,path_efficiency,belief_error_rate,mean_entropy,mean_context_std
0,gauss_hi,1,14,0,1,5,S,7,5,7,5,10,0.7142857142857143,0.0,0.0016890508544520344,0.816356245960508
1,gauss_hi,1,13,0,8,1,S,1,4,1,4,10,0.7692307692307693,0.0,0.003509904228936788,0.8180541946337774
2,gauss_hi,1,18,0,5,3,S,8,7,8,7,13,0.7222222222222222,0.0,0.006223168003543833,0.8177896108892229
3,gauss_hi,1,23,0,7,5,W,7,1,7,1,16,0.6956521739130435,0.0,0.03499504493308213,0.8188520877257638
4,gauss_hi,1,11,0,5,3,W,1,6,1,6,7,0.6363636363636364,0.0,0.0006322170881131486,0.8196172226559032
5,gauss_hi,1,17,0,4,8,E,5,2,5,2,9,0.5294117647058824,0.11764705882352941,0.021789082229468154,0.8171145740677329
6,gauss_hi,1,11,0,2,1,W,8,4,8,4,9,0.8181818181818182,0.18181818181818182,0.0526409427413703,0.8160586519674822
7,gauss_hi,1,7,0,6,1,W,4,3,4,3,4,0.5714285714285714,0.0,0.08189819600894614,0.821054824760982
8,gauss_hi,1,4,0,5,5,E,4,7,4,7,3,0.75,0.0,0.0012850532345964893,0.8111320585012436
9,gauss_hi,1,9,0,3,1,S,1,5,1,5,6,0.6666666666666666,0.2222222222222222,0.08528956721993887,0.8184672461615669
10,gauss_hi,0,80,0,8,2,W,1,3,7,1,10,0.0,0.925,0.026395748503381354,0.8278895385563374
11,gauss_hi,1,13,0,7,8,S,3,4,3,4,8,0.6153846153846154,0.23076923076923078,0.012943922695267947,0.818386646417471
12,gauss_hi,1,35,0,1,8,S,7,5,7,5,13,0.37142857142857144,0.37142857142857144,0.16664965248887711,0.817271762234824
13,gauss_hi,1,7,0,3,7,W,1,4,1,4,5,0.7142857142857143,0.0,0.0015069336073533382,0.8170077885900225
14,gauss_hi,1,22,0,4,8,S,8,3,8,3,15,0.6818181818181818,0.0,0.03667733686979153,0.8181170902468942
15,gauss_hi,1,18,0,2,1,E,3,8,3,8,10,0.5555555555555556,0.2222222222222222,0.054182348964256256,0.8185726404190063
16,gauss_hi,1,11,0,5,2,S,1,2,1,2,6,0.5454545454545454,0.5454545454545454,0.08558712558492103,0.8217348835685037
17,gauss_hi,1,28,0,1,7,S,7,2,7,2,13,0.4642857142857143,0.5,0.11424338211570882,0.8172963921512876
18,gauss_hi,1,6,0,8,4,E,7,2,7,2,3,0.5,0.3333333333333333,0.3046981804363895,0.8230314453442892
19,gauss_hi,1,17,0,8,7,E,4,3,4,3,12,0.7058823529411765,0.11764705882352941,0.02722565413919523,0.8157498065163108
20,gauss_hi,0,80,0,8,3,N,3,8,8,4,14,0.0,0.125,0.018287822317222435,0.8265619955956935
21,gauss_hi,1,20,0,5,1,N,7,6,7,6,15,0.75,0.0,0.0021467114347842654,0.8149615436792373
22,gauss_hi,1,22,0,4,8,S,1,6,1,6,7,0.3181818181818182,0.18181818181818182,0.039647773289754114,0.8192977607250214
23,gauss_hi,1,14,0,5,1,N,3,6,3,6,7,0.5,0.14285714285714285,0.026429484732700206,0.815548803125109
24,gauss_hi,1,10,0,8,6,N,4,7,4,7,7,0.7,0.1,0.021540339007447073,0.8198216736316681
