trial,noise_condition,success,steps,collisions,start_row,start_col,start_heading,goal_row,goal_col,final_row,final_col,shortest_dist,path_efficiency,belief_error_rate,mean_entropy,mean_context_std
0,combined,1,14,0,1,5,S,7,5,7,5,10,0.7142857142857143,0.0,0.002161121691869994,0.8158888603959765
1,combined,1,13,0,8,1,S,1,4,1,4,10,0.7692307692307693,0.0,0.0012909951847352484,0.8160217725313627
2,combined,1,18,0,5,3,S,8,7,8,7,13,0.7222222222222222,0.0,0.0011951585725000768,0.8174587488174438
3,combined,1,23,0,7,5,W,7,1,7,1,16,0.6956521739130435,0.0,0.0038567853003156492,0.81667720494063
4,combined,1,11,0,5,3,W,1,6,1,6,7,0.6363636363636364,0.0,0.0009211255057008119,0.816934964873574
5,combined,1,13,0,4,8,E,5,2,5,2,9,0.6923076923076923,0.0,0.0002830560281731428,0.8168268983180706
6,combined,1,11,0,2,1,W,8,4,8,4,9,0.8181818181818182,0.0,0.00013357437149931104,0.814696420322765
7,combined,1,7,0,6,1,W,4,3,4,3,4,0.5714285714285714,0.0,0.0031325723270063982,0.8202091029712132
8,combined,1,4,0,5,5,E,4,7,4,7,3,0.75,0.0,0.0001877967682162307,0.8120776116847992
9,combined,1,9,0,3,1,S,1,5,1,5,6,0.6666666666666666,0.0,0.0015456469123162403,0.8179035186767578
10,combined,1,16,0,8,2,W,1,3,1,3,10,0.625,0.125,0.03387711049018094,0.8177520185709
11,combined,1,11,0,7,8,S,3,4,3,4,8,0.7272727272727273,0.0,0.0010151339309397206,0.8117953105406328
12,combined,1,23,0,1,8,S,7,5,7,5,13,0.5652173913043478,0.0,0.012643059052992534,0.8155483059261156
13,combined,1,11,0,3,7,W,1,4,1,4,5,0.45454545454545453,0.2727272727272727,0.028641798605659376,0.8158097104592756
14,combined,1,22,0,4,8,S,8,3,8,3,15,0.6818181818181818,0.0,0.0007095843682960053,0.8162416057153181
15,combined,1,16,0,2,1,E,3,8,3,8,10,0.625,0.125,0.0013504856050303715,0.8158184736967087
16,combined,1,35,0,5,2,S,1,2,1,2,6,0.17142857142857143,0.7142857142857143,0.08129492232533267,0.8221899288041251
17,combined,1,16,0,1,7,S,7,2,7,2,13,0.8125,0.1875,0.007538016625801447,0.8129239566624165
18,combined,1,28,0,8,4,E,7,2,7,2,3,0.10714285714285714,0.5,0.021478430182404345,0.825333024774279
19,combined,1,15,0,8,7,E,4,3,4,3,12,0.8,0.0,0.0014264304488127285,0.8137811342875163
20,combined,1,53,0,8,3,N,3,8,3,8,14,0.2641509433962264,0.0,0.008422668363196726,0.8213048948431915
21,combined,1,24,0,5,1,N,7,6,7,6,15,0.625,0.08333333333333333,0.01985157479275775,0.8126665949821472
22,combined,1,12,0,4,8,S,1,6,1,6,7,0.5833333333333334,0.0,0.002204620865029483,0.8184864670038223
23,combined,1,14,0,5,1,N,3,6,3,6,7,0.5,0.14285714285714285,0.002471583910197036,0.8135149691786084
24,combined,1,10,0,8,6,N,4,7,4,7,7,0.7,0.0,6.992074025902184e-05,0.8165454864501953
